User_id,latitude,longitude,time_stamp
560668217610612736,39.932196,-105.132007,Thu Jan 29 05:18:14 +0000 2015
560668224543399936,39.637102,-104.80837,Thu Jan 29 05:18:16 +0000 2015
560668235167961088,39.706659,-104.856929,Thu Jan 29 05:18:18 +0000 2015
560668237814571010,33.922783,-117.44691,Thu Jan 29 05:18:19 +0000 2015
560668238972190720,39.619482,-104.759165,Thu Jan 29 05:18:19 +0000 2015
560668239273799681,33.929274,-117.426921,Thu Jan 29 05:18:19 +0000 2015
560668255942365184,39.787291,-104.809286,Thu Jan 29 05:18:23 +0000 2015
560668259884597249,39.722953,-105.024814,Thu Jan 29 05:18:24 +0000 2015
560668269359538176,40.457139,-106.799113,Thu Jan 29 05:18:26 +0000 2015
560668286422364160,39.389762,-104.578732,Thu Jan 29 05:18:30 +0000 2015
560668288993472512,39.706742,-104.857123,Thu Jan 29 05:18:31 +0000 2015
560668305057263616,39.866046,-105.05928,Thu Jan 29 05:18:35 +0000 2015
560668305627680769,33.915732,-117.316436,Thu Jan 29 05:18:35 +0000 2015
560668306995027968,39.72718,-104.806738,Thu Jan 29 05:18:35 +0000 2015
560668319947038720,33.931089,-116.927945,Thu Jan 29 05:18:38 +0000 2015
560668325936500736,39.695408,-104.960386,Thu Jan 29 05:18:40 +0000 2015
560668343258992640,39.627033,-104.789576,Thu Jan 29 05:18:44 +0000 2015
560668381754712064,39.701806,-104.800515,Thu Jan 29 05:18:53 +0000 2015
560668392106250240,39.628071,-104.912547,Thu Jan 29 05:18:56 +0000 2015
560668408036196352,33.936062,-117.447198,Thu Jan 29 05:18:59 +0000 2015
560668418106355713,39.523834,-104.517433,Thu Jan 29 05:19:02 +0000 2015
560668423168856064,39.790757,-105.084969,Thu Jan 29 05:19:03 +0000 2015
560668440856625153,33.895256,-117.322326,Thu Jan 29 05:19:07 +0000 2015
560668480568311809,39.622893,-104.741924,Thu Jan 29 05:19:17 +0000 2015
560668490827182080,38.122463,-103.160593,Thu Jan 29 05:19:19 +0000 2015
560668504186437633,39.849509,-104.6739,Thu Jan 29 05:19:22 +0000 2015
560668525677658112,39.69542,-104.960354,Thu Jan 29 05:19:27 +0000 2015
560668526814326784,33.948988,-117.385451,Thu Jan 29 05:19:28 +0000 2015
560668551619432448,39.793113,-104.814983,Thu Jan 29 05:19:34 +0000 2015
560668553553412096,39.764494,-104.913205,Thu Jan 29 05:19:34 +0000 2015
560668564974080002,39.588499,-104.729411,Thu Jan 29 05:19:37 +0000 2015
560668565628813312,33.900377,-117.482195,Thu Jan 29 05:19:37 +0000 2015
560668587938283520,39.701811,-104.80052,Thu Jan 29 05:19:42 +0000 2015
560668598885040128,33.898427,-117.316257,Thu Jan 29 05:19:45 +0000 2015
560668613405732864,39.846316,-105.052415,Thu Jan 29 05:19:48 +0000 2015
560668613926219776,33.957912,-117.380914,Thu Jan 29 05:19:48 +0000 2015
560668620431564800,39.912118,-104.954633,Thu Jan 29 05:19:50 +0000 2015
560668622683521026,39.700557,-104.802449,Thu Jan 29 05:19:51 +0000 2015
560668631936147457,39.937951,-104.960468,Thu Jan 29 05:19:53 +0000 2015
560668633030873088,39.733658,-105.045293,Thu Jan 29 05:19:53 +0000 2015
560668661976137728,39.889133,-105.023922,Thu Jan 29 05:20:00 +0000 2015
560668709375991809,33.958375,-117.389904,Thu Jan 29 05:20:11 +0000 2015
560668716904742913,39.717945,-104.823742,Thu Jan 29 05:20:13 +0000 2015
560668721346519042,33.92276,-117.446744,Thu Jan 29 05:20:14 +0000 2015
User_id,latitude,longitude,time_stamp
560668205492862976,39.618277,-105.141991,Thu Jan 29 05:18:11 +0000 2015
560668217610612736,39.932196,-105.132007,Thu Jan 29 05:18:14 +0000 2015
560668224543399936,39.637102,-104.80837,Thu Jan 29 05:18:16 +0000 2015
560668235167961088,39.706659,-104.856929,Thu Jan 29 05:18:18 +0000 2015
560668237814571010,33.922783,-117.44691,Thu Jan 29 05:18:19 +0000 2015
560668238972190720,39.619482,-104.759165,Thu Jan 29 05:18:19 +0000 2015
560668239273799681,33.929274,-117.426921,Thu Jan 29 05:18:19 +0000 2015
560668255942365184,39.787291,-104.809286,Thu Jan 29 05:18:23 +0000 2015
560668259884597249,39.722953,-105.024814,Thu Jan 29 05:18:24 +0000 2015
560668269359538176,40.457139,-106.799113,Thu Jan 29 05:18:26 +0000 2015
560668286422364160,39.389762,-104.578732,Thu Jan 29 05:18:30 +0000 2015
560668288993472512,39.706742,-104.857123,Thu Jan 29 05:18:31 +0000 2015
560668305057263616,39.866046,-105.05928,Thu Jan 29 05:18:35 +0000 2015
560668305627680769,33.915732,-117.316436,Thu Jan 29 05:18:35 +0000 2015
560668306995027968,39.72718,-104.806738,Thu Jan 29 05:18:35 +0000 2015
560668319947038720,33.931089,-116.927945,Thu Jan 29 05:18:38 +0000 2015
560668325936500736,39.695408,-104.960386,Thu Jan 29 05:18:40 +0000 2015
560668343258992640,39.627033,-104.789576,Thu Jan 29 05:18:44 +0000 2015
560668381754712064,39.701806,-104.800515,Thu Jan 29 05:18:53 +0000 2015
560668392106250240,39.628071,-104.912547,Thu Jan 29 05:18:56 +0000 2015
560668408036196352,33.936062,-117.447198,Thu Jan 29 05:18:59 +0000 2015
560668418106355713,39.523834,-104.517433,Thu Jan 29 05:19:02 +0000 2015
560668423168856064,39.790757,-105.084969,Thu Jan 29 05:19:03 +0000 2015
560668440856625153,33.895256,-117.322326,Thu Jan 29 05:19:07 +0000 2015
560668480568311809,39.622893,-104.741924,Thu Jan 29 05:19:17 +0000 2015
560668490827182080,38.122463,-103.160593,Thu Jan 29 05:19:19 +0000 2015
560668504186437633,39.849509,-104.6739,Thu Jan 29 05:19:22 +0000 2015
560668525677658112,39.69542,-104.960354,Thu Jan 29 05:19:27 +0000 2015
560668526814326784,33.948988,-117.385451,Thu Jan 29 05:19:28 +0000 2015
560668551619432448,39.793113,-104.814983,Thu Jan 29 05:19:34 +0000 2015
560668553553412096,39.764494,-104.913205,Thu Jan 29 05:19:34 +0000 2015
560668564974080002,39.588499,-104.729411,Thu Jan 29 05:19:37 +0000 2015
560668565628813312,33.900377,-117.482195,Thu Jan 29 05:19:37 +0000 2015
560668587938283520,39.701811,-104.80052,Thu Jan 29 05:19:42 +0000 2015
560668598885040128,33.898427,-117.316257,Thu Jan 29 05:19:45 +0000 2015
560668613405732864,39.846316,-105.052415,Thu Jan 29 05:19:48 +0000 2015
560668613926219776,33.957912,-117.380914,Thu Jan 29 05:19:48 +0000 2015
560668620431564800,39.912118,-104.954633,Thu Jan 29 05:19:50 +0000 2015
560668622683521026,39.700557,-104.802449,Thu Jan 29 05:19:51 +0000 2015
560668631936147457,39.937951,-104.960468,Thu Jan 29 05:19:53 +0000 2015
560668633030873088,39.733658,-105.045293,Thu Jan 29 05:19:53 +0000 2015
560668661976137728,39.889133,-105.023922,Thu Jan 29 05:20:00 +0000 2015
560668709375991809,33.958375,-117.389904,Thu Jan 29 05:20:11 +0000 2015
560668716904742913,39.717945,-104.823742,Thu Jan 29 05:20:13 +0000 2015
560668721346519042,33.92276,-117.446744,Thu Jan 29 05:20:14 +0000 2015
User_id,latitude,longitude,time_stamp
560668205492862976,39.618277,-105.141991,Thu Jan 29 05:18:11 +0000 2015
560668217610612736,39.932196,-105.132007,Thu Jan 29 05:18:14 +0000 2015
560668224543399936,39.637102,-104.80837,Thu Jan 29 05:18:16 +0000 2015
560668235167961088,39.706659,-104.856929,Thu Jan 29 05:18:18 +0000 2015
560668237814571010,33.922783,-117.44691,Thu Jan 29 05:18:19 +0000 2015
560668238972190720,39.619482,-104.759165,Thu Jan 29 05:18:19 +0000 2015
560668239273799681,33.929274,-117.426921,Thu Jan 29 05:18:19 +0000 2015
560668255942365184,39.787291,-104.809286,Thu Jan 29 05:18:23 +0000 2015
560668259884597249,39.722953,-105.024814,Thu Jan 29 05:18:24 +0000 2015
560668269359538176,40.457139,-106.799113,Thu Jan 29 05:18:26 +0000 2015
560668286422364160,39.389762,-104.578732,Thu Jan 29 05:18:30 +0000 2015
560668288993472512,39.706742,-104.857123,Thu Jan 29 05:18:31 +0000 2015
560668305057263616,39.866046,-105.05928,Thu Jan 29 05:18:35 +0000 2015
560668305627680769,33.915732,-117.316436,Thu Jan 29 05:18:35 +0000 2015
560668306995027968,39.72718,-104.806738,Thu Jan 29 05:18:35 +0000 2015
560668319947038720,33.931089,-116.927945,Thu Jan 29 05:18:38 +0000 2015
560668325936500736,39.695408,-104.960386,Thu Jan 29 05:18:40 +0000 2015
560668343258992640,39.627033,-104.789576,Thu Jan 29 05:18:44 +0000 2015
560668381754712064,39.701806,-104.800515,Thu Jan 29 05:18:53 +0000 2015
560668392106250240,39.628071,-104.912547,Thu Jan 29 05:18:56 +0000 2015
560668408036196352,33.936062,-117.447198,Thu Jan 29 05:18:59 +0000 2015
560668418106355713,39.523834,-104.517433,Thu Jan 29 05:19:02 +0000 2015
560668423168856064,39.790757,-105.084969,Thu Jan 29 05:19:03 +0000 2015
560668440856625153,33.895256,-117.322326,Thu Jan 29 05:19:07 +0000 2015
560668480568311809,39.622893,-104.741924,Thu Jan 29 05:19:17 +0000 2015
560668490827182080,38.122463,-103.160593,Thu Jan 29 05:19:19 +0000 2015
560668504186437633,39.849509,-104.6739,Thu Jan 29 05:19:22 +0000 2015
560668525677658112,39.69542,-104.960354,Thu Jan 29 05:19:27 +0000 2015
560668526814326784,33.948988,-117.385451,Thu Jan 29 05:19:28 +0000 2015
560668551619432448,39.793113,-104.814983,Thu Jan 29 05:19:34 +0000 2015
560668553553412096,39.764494,-104.913205,Thu Jan 29 05:19:34 +0000 2015
560668564974080002,39.588499,-104.729411,Thu Jan 29 05:19:37 +0000 2015
560668565628813312,33.900377,-117.482195,Thu Jan 29 05:19:37 +0000 2015
560668587938283520,39.701811,-104.80052,Thu Jan 29 05:19:42 +0000 2015
560668598885040128,33.898427,-117.316257,Thu Jan 29 05:19:45 +0000 2015
560668613405732864,39.846316,-105.052415,Thu Jan 29 05:19:48 +0000 2015
560668613926219776,33.957912,-117.380914,Thu Jan 29 05:19:48 +0000 2015
560668620431564800,39.912118,-104.954633,Thu Jan 29 05:19:50 +0000 2015
560668622683521026,39.700557,-104.802449,Thu Jan 29 05:19:51 +0000 2015
560668631936147457,39.937951,-104.960468,Thu Jan 29 05:19:53 +0000 2015
560668633030873088,39.733658,-105.045293,Thu Jan 29 05:19:53 +0000 2015
560668661976137728,39.889133,-105.023922,Thu Jan 29 05:20:00 +0000 2015
560668709375991809,33.958375,-117.389904,Thu Jan 29 05:20:11 +0000 2015
560668716904742913,39.717945,-104.823742,Thu Jan 29 05:20:13 +0000 2015
560668721346519042,33.92276,-117.446744,Thu Jan 29 05:20:14 +0000 2015
User_id,latitude,longitude,time_stamp
560668205492862976,39.618277,-105.141991,Thu Jan 29 05:18:11 +0000 2015
560668217610612736,39.932196,-105.132007,Thu Jan 29 05:18:14 +0000 2015
560668224543399936,39.637102,-104.80837,Thu Jan 29 05:18:16 +0000 2015
560668235167961088,39.706659,-104.856929,Thu Jan 29 05:18:18 +0000 2015
560668237814571010,33.922783,-117.44691,Thu Jan 29 05:18:19 +0000 2015
560668238972190720,39.619482,-104.759165,Thu Jan 29 05:18:19 +0000 2015
560668239273799681,33.929274,-117.426921,Thu Jan 29 05:18:19 +0000 2015
560668255942365184,39.787291,-104.809286,Thu Jan 29 05:18:23 +0000 2015
560668259884597249,39.722953,-105.024814,Thu Jan 29 05:18:24 +0000 2015
560668269359538176,40.457139,-106.799113,Thu Jan 29 05:18:26 +0000 2015
560668286422364160,39.389762,-104.578732,Thu Jan 29 05:18:30 +0000 2015
560668288993472512,39.706742,-104.857123,Thu Jan 29 05:18:31 +0000 2015
560668305057263616,39.866046,-105.05928,Thu Jan 29 05:18:35 +0000 2015
560668305627680769,33.915732,-117.316436,Thu Jan 29 05:18:35 +0000 2015
560668306995027968,39.72718,-104.806738,Thu Jan 29 05:18:35 +0000 2015
560668319947038720,33.931089,-116.927945,Thu Jan 29 05:18:38 +0000 2015
560668325936500736,39.695408,-104.960386,Thu Jan 29 05:18:40 +0000 2015
560668343258992640,39.627033,-104.789576,Thu Jan 29 05:18:44 +0000 2015
560668381754712064,39.701806,-104.800515,Thu Jan 29 05:18:53 +0000 2015
560668392106250240,39.628071,-104.912547,Thu Jan 29 05:18:56 +0000 2015
560668408036196352,33.936062,-117.447198,Thu Jan 29 05:18:59 +0000 2015
560668418106355713,39.523834,-104.517433,Thu Jan 29 05:19:02 +0000 2015
560668423168856064,39.790757,-105.084969,Thu Jan 29 05:19:03 +0000 2015
560668440856625153,33.895256,-117.322326,Thu Jan 29 05:19:07 +0000 2015
560668480568311809,39.622893,-104.741924,Thu Jan 29 05:19:17 +0000 2015
560668490827182080,38.122463,-103.160593,Thu Jan 29 05:19:19 +0000 2015
560668504186437633,39.849509,-104.6739,Thu Jan 29 05:19:22 +0000 2015
560668525677658112,39.69542,-104.960354,Thu Jan 29 05:19:27 +0000 2015
560668526814326784,33.948988,-117.385451,Thu Jan 29 05:19:28 +0000 2015
560668551619432448,39.793113,-104.814983,Thu Jan 29 05:19:34 +0000 2015
560668553553412096,39.764494,-104.913205,Thu Jan 29 05:19:34 +0000 2015
560668564974080002,39.588499,-104.729411,Thu Jan 29 05:19:37 +0000 2015
560668565628813312,33.900377,-117.482195,Thu Jan 29 05:19:37 +0000 2015
560668587938283520,39.701811,-104.80052,Thu Jan 29 05:19:42 +0000 2015
560668598885040128,33.898427,-117.316257,Thu Jan 29 05:19:45 +0000 2015
560668613405732864,39.846316,-105.052415,Thu Jan 29 05:19:48 +0000 2015
560668613926219776,33.957912,-117.380914,Thu Jan 29 05:19:48 +0000 2015
560668620431564800,39.912118,-104.954633,Thu Jan 29 05:19:50 +0000 2015
560668622683521026,39.700557,-104.802449,Thu Jan 29 05:19:51 +0000 2015
560668631936147457,39.937951,-104.960468,Thu Jan 29 05:19:53 +0000 2015
560668633030873088,39.733658,-105.045293,Thu Jan 29 05:19:53 +0000 2015
560668661976137728,39.889133,-105.023922,Thu Jan 29 05:20:00 +0000 2015
560668709375991809,33.958375,-117.389904,Thu Jan 29 05:20:11 +0000 2015
560668716904742913,39.717945,-104.823742,Thu Jan 29 05:20:13 +0000 2015
560668721346519042,33.92276,-117.446744,Thu Jan 29 05:20:14 +0000 2015
User_id,latitude,longitude,time_stamp
560668205492862976,39.618277,-105.141991,Thu Jan 29 05:18:11 +0000 2015
560668217610612736,39.932196,-105.132007,Thu Jan 29 05:18:14 +0000 2015
560668224543399936,39.637102,-104.80837,Thu Jan 29 05:18:16 +0000 2015
560668235167961088,39.706659,-104.856929,Thu Jan 29 05:18:18 +0000 2015
560668237814571010,33.922783,-117.44691,Thu Jan 29 05:18:19 +0000 2015
560668238972190720,39.619482,-104.759165,Thu Jan 29 05:18:19 +0000 2015
560668239273799681,33.929274,-117.426921,Thu Jan 29 05:18:19 +0000 2015
560668255942365184,39.787291,-104.809286,Thu Jan 29 05:18:23 +0000 2015
560668259884597249,39.722953,-105.024814,Thu Jan 29 05:18:24 +0000 2015
560668269359538176,40.457139,-106.799113,Thu Jan 29 05:18:26 +0000 2015
560668286422364160,39.389762,-104.578732,Thu Jan 29 05:18:30 +0000 2015
560668288993472512,39.706742,-104.857123,Thu Jan 29 05:18:31 +0000 2015
560668305057263616,39.866046,-105.05928,Thu Jan 29 05:18:35 +0000 2015
560668305627680769,33.915732,-117.316436,Thu Jan 29 05:18:35 +0000 2015
560668306995027968,39.72718,-104.806738,Thu Jan 29 05:18:35 +0000 2015
560668319947038720,33.931089,-116.927945,Thu Jan 29 05:18:38 +0000 2015
560668325936500736,39.695408,-104.960386,Thu Jan 29 05:18:40 +0000 2015
560668343258992640,39.627033,-104.789576,Thu Jan 29 05:18:44 +0000 2015
560668381754712064,39.701806,-104.800515,Thu Jan 29 05:18:53 +0000 2015
560668392106250240,39.628071,-104.912547,Thu Jan 29 05:18:56 +0000 2015
560668408036196352,33.936062,-117.447198,Thu Jan 29 05:18:59 +0000 2015
560668418106355713,39.523834,-104.517433,Thu Jan 29 05:19:02 +0000 2015
560668423168856064,39.790757,-105.084969,Thu Jan 29 05:19:03 +0000 2015
560668440856625153,33.895256,-117.322326,Thu Jan 29 05:19:07 +0000 2015
560668480568311809,39.622893,-104.741924,Thu Jan 29 05:19:17 +0000 2015
560668490827182080,38.122463,-103.160593,Thu Jan 29 05:19:19 +0000 2015
560668504186437633,39.849509,-104.6739,Thu Jan 29 05:19:22 +0000 2015
560668525677658112,39.69542,-104.960354,Thu Jan 29 05:19:27 +0000 2015
560668526814326784,33.948988,-117.385451,Thu Jan 29 05:19:28 +0000 2015
560668551619432448,39.793113,-104.814983,Thu Jan 29 05:19:34 +0000 2015
560668553553412096,39.764494,-104.913205,Thu Jan 29 05:19:34 +0000 2015
560668564974080002,39.588499,-104.729411,Thu Jan 29 05:19:37 +0000 2015
560668565628813312,33.900377,-117.482195,Thu Jan 29 05:19:37 +0000 2015
560668587938283520,39.701811,-104.80052,Thu Jan 29 05:19:42 +0000 2015
560668598885040128,33.898427,-117.316257,Thu Jan 29 05:19:45 +0000 2015
560668613405732864,39.846316,-105.052415,Thu Jan 29 05:19:48 +0000 2015
560668613926219776,33.957912,-117.380914,Thu Jan 29 05:19:48 +0000 2015
560668620431564800,39.912118,-104.954633,Thu Jan 29 05:19:50 +0000 2015
560668622683521026,39.700557,-104.802449,Thu Jan 29 05:19:51 +0000 2015
560668631936147457,39.937951,-104.960468,Thu Jan 29 05:19:53 +0000 2015
560668633030873088,39.733658,-105.045293,Thu Jan 29 05:19:53 +0000 2015
560668661976137728,39.889133,-105.023922,Thu Jan 29 05:20:00 +0000 2015
560668709375991809,33.958375,-117.389904,Thu Jan 29 05:20:11 +0000 2015
560668716904742913,39.717945,-104.823742,Thu Jan 29 05:20:13 +0000 2015
560668721346519042,33.92276,-117.446744,Thu Jan 29 05:20:14 +0000 2015
User_id,latitude,longitude,time_stamp
560668205492862976,39.618277,-105.141991,Thu Jan 29 05:18:11 +0000 2015
560668217610612736,39.932196,-105.132007,Thu Jan 29 05:18:14 +0000 2015
560668224543399936,39.637102,-104.80837,Thu Jan 29 05:18:16 +0000 2015
560668235167961088,39.706659,-104.856929,Thu Jan 29 05:18:18 +0000 2015
560668237814571010,33.922783,-117.44691,Thu Jan 29 05:18:19 +0000 2015
560668238972190720,39.619482,-104.759165,Thu Jan 29 05:18:19 +0000 2015
560668239273799681,33.929274,-117.426921,Thu Jan 29 05:18:19 +0000 2015
560668255942365184,39.787291,-104.809286,Thu Jan 29 05:18:23 +0000 2015
560668259884597249,39.722953,-105.024814,Thu Jan 29 05:18:24 +0000 2015
560668269359538176,40.457139,-106.799113,Thu Jan 29 05:18:26 +0000 2015
560668286422364160,39.389762,-104.578732,Thu Jan 29 05:18:30 +0000 2015
560668288993472512,39.706742,-104.857123,Thu Jan 29 05:18:31 +0000 2015
560668305057263616,39.866046,-105.05928,Thu Jan 29 05:18:35 +0000 2015
560668305627680769,33.915732,-117.316436,Thu Jan 29 05:18:35 +0000 2015
560668306995027968,39.72718,-104.806738,Thu Jan 29 05:18:35 +0000 2015
560668319947038720,33.931089,-116.927945,Thu Jan 29 05:18:38 +0000 2015
560668325936500736,39.695408,-104.960386,Thu Jan 29 05:18:40 +0000 2015
560668343258992640,39.627033,-104.789576,Thu Jan 29 05:18:44 +0000 2015
560668381754712064,39.701806,-104.800515,Thu Jan 29 05:18:53 +0000 2015
560668392106250240,39.628071,-104.912547,Thu Jan 29 05:18:56 +0000 2015
560668408036196352,33.936062,-117.447198,Thu Jan 29 05:18:59 +0000 2015
560668418106355713,39.523834,-104.517433,Thu Jan 29 05:19:02 +0000 2015
560668423168856064,39.790757,-105.084969,Thu Jan 29 05:19:03 +0000 2015
560668440856625153,33.895256,-117.322326,Thu Jan 29 05:19:07 +0000 2015
560668480568311809,39.622893,-104.741924,Thu Jan 29 05:19:17 +0000 2015
560668490827182080,38.122463,-103.160593,Thu Jan 29 05:19:19 +0000 2015
560668504186437633,39.849509,-104.6739,Thu Jan 29 05:19:22 +0000 2015
560668525677658112,39.69542,-104.960354,Thu Jan 29 05:19:27 +0000 2015
560668526814326784,33.948988,-117.385451,Thu Jan 29 05:19:28 +0000 2015
560668551619432448,39.793113,-104.814983,Thu Jan 29 05:19:34 +0000 2015
560668553553412096,39.764494,-104.913205,Thu Jan 29 05:19:34 +0000 2015
560668564974080002,39.588499,-104.729411,Thu Jan 29 05:19:37 +0000 2015
560668565628813312,33.900377,-117.482195,Thu Jan 29 05:19:37 +0000 2015
560668587938283520,39.701811,-104.80052,Thu Jan 29 05:19:42 +0000 2015
560668598885040128,33.898427,-117.316257,Thu Jan 29 05:19:45 +0000 2015
560668613405732864,39.846316,-105.052415,Thu Jan 29 05:19:48 +0000 2015
560668613926219776,33.957912,-117.380914,Thu Jan 29 05:19:48 +0000 2015
560668620431564800,39.912118,-104.954633,Thu Jan 29 05:19:50 +0000 2015
560668622683521026,39.700557,-104.802449,Thu Jan 29 05:19:51 +0000 2015
560668631936147457,39.937951,-104.960468,Thu Jan 29 05:19:53 +0000 2015
560668633030873088,39.733658,-105.045293,Thu Jan 29 05:19:53 +0000 2015
560668661976137728,39.889133,-105.023922,Thu Jan 29 05:20:00 +0000 2015
560668709375991809,33.958375,-117.389904,Thu Jan 29 05:20:11 +0000 2015
560668716904742913,39.717945,-104.823742,Thu Jan 29 05:20:13 +0000 2015
560668721346519042,33.92276,-117.446744,Thu Jan 29 05:20:14 +0000 2015
User_id,latitude,longitude,time_stamp
560668205492862976,39.618277,-105.141991,Thu Jan 29 05:18:11 +0000 2015
560668217610612736,39.932196,-105.132007,Thu Jan 29 05:18:14 +0000 2015
560668224543399936,39.637102,-104.80837,Thu Jan 29 05:18:16 +0000 2015
560668235167961088,39.706659,-104.856929,Thu Jan 29 05:18:18 +0000 2015
560668237814571010,33.922783,-117.44691,Thu Jan 29 05:18:19 +0000 2015
560668238972190720,39.619482,-104.759165,Thu Jan 29 05:18:19 +0000 2015
560668239273799681,33.929274,-117.426921,Thu Jan 29 05:18:19 +0000 2015
560668255942365184,39.787291,-104.809286,Thu Jan 29 05:18:23 +0000 2015
560668259884597249,39.722953,-105.024814,Thu Jan 29 05:18:24 +0000 2015
560668269359538176,40.457139,-106.799113,Thu Jan 29 05:18:26 +0000 2015
560668286422364160,39.389762,-104.578732,Thu Jan 29 05:18:30 +0000 2015
560668288993472512,39.706742,-104.857123,Thu Jan 29 05:18:31 +0000 2015
560668305057263616,39.866046,-105.05928,Thu Jan 29 05:18:35 +0000 2015
560668305627680769,33.915732,-117.316436,Thu Jan 29 05:18:35 +0000 2015
560668306995027968,39.72718,-104.806738,Thu Jan 29 05:18:35 +0000 2015
560668319947038720,33.931089,-116.927945,Thu Jan 29 05:18:38 +0000 2015
560668325936500736,39.695408,-104.960386,Thu Jan 29 05:18:40 +0000 2015
560668343258992640,39.627033,-104.789576,Thu Jan 29 05:18:44 +0000 2015
560668381754712064,39.701806,-104.800515,Thu Jan 29 05:18:53 +0000 2015
560668392106250240,39.628071,-104.912547,Thu Jan 29 05:18:56 +0000 2015
560668408036196352,33.936062,-117.447198,Thu Jan 29 05:18:59 +0000 2015
560668418106355713,39.523834,-104.517433,Thu Jan 29 05:19:02 +0000 2015
560668423168856064,39.790757,-105.084969,Thu Jan 29 05:19:03 +0000 2015
560668440856625153,33.895256,-117.322326,Thu Jan 29 05:19:07 +0000 2015
560668480568311809,39.622893,-104.741924,Thu Jan 29 05:19:17 +0000 2015
560668490827182080,38.122463,-103.160593,Thu Jan 29 05:19:19 +0000 2015
560668504186437633,39.849509,-104.6739,Thu Jan 29 05:19:22 +0000 2015
560668525677658112,39.69542,-104.960354,Thu Jan 29 05:19:27 +0000 2015
560668526814326784,33.948988,-117.385451,Thu Jan 29 05:19:28 +0000 2015
560668551619432448,39.793113,-104.814983,Thu Jan 29 05:19:34 +0000 2015
560668553553412096,39.764494,-104.913205,Thu Jan 29 05:19:34 +0000 2015
560668564974080002,39.588499,-104.729411,Thu Jan 29 05:19:37 +0000 2015
560668565628813312,33.900377,-117.482195,Thu Jan 29 05:19:37 +0000 2015
560668587938283520,39.701811,-104.80052,Thu Jan 29 05:19:42 +0000 2015
560668598885040128,33.898427,-117.316257,Thu Jan 29 05:19:45 +0000 2015
560668613405732864,39.846316,-105.052415,Thu Jan 29 05:19:48 +0000 2015
560668613926219776,33.957912,-117.380914,Thu Jan 29 05:19:48 +0000 2015
560668620431564800,39.912118,-104.954633,Thu Jan 29 05:19:50 +0000 2015
560668622683521026,39.700557,-104.802449,Thu Jan 29 05:19:51 +0000 2015
560668631936147457,39.937951,-104.960468,Thu Jan 29 05:19:53 +0000 2015
560668633030873088,39.733658,-105.045293,Thu Jan 29 05:19:53 +0000 2015
560668661976137728,39.889133,-105.023922,Thu Jan 29 05:20:00 +0000 2015
560668709375991809,33.958375,-117.389904,Thu Jan 29 05:20:11 +0000 2015
560668716904742913,39.717945,-104.823742,Thu Jan 29 05:20:13 +0000 2015
560668721346519042,33.92276,-117.446744,Thu Jan 29 05:20:14 +0000 2015
User_id,latitude,longitude,time_stamp
560668205492862976,39.618277,-105.141991,Thu Jan 29 05:18:11 +0000 2015
560668217610612736,39.932196,-105.132007,Thu Jan 29 05:18:14 +0000 2015
560668224543399936,39.637102,-104.80837,Thu Jan 29 05:18:16 +0000 2015
560668235167961088,39.706659,-104.856929,Thu Jan 29 05:18:18 +0000 2015
560668237814571010,33.922783,-117.44691,Thu Jan 29 05:18:19 +0000 2015
560668238972190720,39.619482,-104.759165,Thu Jan 29 05:18:19 +0000 2015
560668239273799681,33.929274,-117.426921,Thu Jan 29 05:18:19 +0000 2015
560668255942365184,39.787291,-104.809286,Thu Jan 29 05:18:23 +0000 2015
560668259884597249,39.722953,-105.024814,Thu Jan 29 05:18:24 +0000 2015
560668269359538176,40.457139,-106.799113,Thu Jan 29 05:18:26 +0000 2015
560668286422364160,39.389762,-104.578732,Thu Jan 29 05:18:30 +0000 2015
560668288993472512,39.706742,-104.857123,Thu Jan 29 05:18:31 +0000 2015
560668305057263616,39.866046,-105.05928,Thu Jan 29 05:18:35 +0000 2015
560668305627680769,33.915732,-117.316436,Thu Jan 29 05:18:35 +0000 2015
560668306995027968,39.72718,-104.806738,Thu Jan 29 05:18:35 +0000 2015
560668319947038720,33.931089,-116.927945,Thu Jan 29 05:18:38 +0000 2015
560668325936500736,39.695408,-104.960386,Thu Jan 29 05:18:40 +0000 2015
560668343258992640,39.627033,-104.789576,Thu Jan 29 05:18:44 +0000 2015
560668381754712064,39.701806,-104.800515,Thu Jan 29 05:18:53 +0000 2015
560668392106250240,39.628071,-104.912547,Thu Jan 29 05:18:56 +0000 2015
560668408036196352,33.936062,-117.447198,Thu Jan 29 05:18:59 +0000 2015
560668418106355713,39.523834,-104.517433,Thu Jan 29 05:19:02 +0000 2015
560668423168856064,39.790757,-105.084969,Thu Jan 29 05:19:03 +0000 2015
560668440856625153,33.895256,-117.322326,Thu Jan 29 05:19:07 +0000 2015
560668480568311809,39.622893,-104.741924,Thu Jan 29 05:19:17 +0000 2015
560668490827182080,38.122463,-103.160593,Thu Jan 29 05:19:19 +0000 2015
560668504186437633,39.849509,-104.6739,Thu Jan 29 05:19:22 +0000 2015
560668525677658112,39.69542,-104.960354,Thu Jan 29 05:19:27 +0000 2015
560668526814326784,33.948988,-117.385451,Thu Jan 29 05:19:28 +0000 2015
560668551619432448,39.793113,-104.814983,Thu Jan 29 05:19:34 +0000 2015
560668553553412096,39.764494,-104.913205,Thu Jan 29 05:19:34 +0000 2015
560668564974080002,39.588499,-104.729411,Thu Jan 29 05:19:37 +0000 2015
